ID,gk,ram,rb,rcb,rcm,rdm,rf,rm,rs,rw,rwb
203911,16.0,62.0,43.0,41.0,56.0,43.0,63.0,63.0,65.0,63.0,46.0
228231,65.0,26.0,28.0,31.0,26.0,28.0,27.0,27.0,28.0,26.0,27.0
167559,20.0,58.0,46.0,47.0,53.0,47.0,61.0,57.0,65.0,58.0,47.0
221832,17.0,62.0,65.0,61.0,62.0,62.0,62.0,63.0,60.0,63.0,66.0
205961,17.0,64.0,62.0,63.0,65.0,65.0,62.0,63.0,59.0,62.0,63.0
210314,17.0,58.0,41.0,44.0,54.0,45.0,61.0,58.0,65.0,59.0,43.0
227978,17.0,65.0,57.0,52.0,62.0,57.0,63.0,65.0,58.0,65.0,59.0
234890,20.0,61.0,37.0,35.0,54.0,39.0,64.0,59.0,65.0,60.0,40.0
239498,15.0,57.0,60.0,61.0,60.0,65.0,52.0,55.0,46.0,54.0,60.0
220811,14.0,54.0,63.0,65.0,59.0,65.0,52.0,56.0,51.0,53.0,63.0
221323,18.0,40.0,58.0,65.0,44.0,56.0,40.0,42.0,44.0,40.0,55.0
186507,20.0,55.0,64.0,66.0,60.0,65.0,55.0,57.0,55.0,55.0,63.0
234636,17.0,60.0,40.0,38.0,53.0,41.0,63.0,59.0,65.0,60.0,43.0
238988,18.0,60.0,65.0,62.0,61.0,62.0,60.0,64.0,58.0,61.0,65.0
177036,15.0,59.0,60.0,64.0,61.0,63.0,61.0,60.0,65.0,58.0,60.0
177292,20.0,44.0,58.0,65.0,48.0,59.0,43.0,45.0,45.0,43.0,55.0
186508,65.0,25.0,21.0,25.0,25.0,25.0,23.0,22.0,22.0,22.0,22.0
189836,19.0,61.0,65.0,62.0,61.0,62.0,60.0,64.0,57.0,63.0,65.0
202893,20.0,61.0,56.0,50.0,56.0,50.0,64.0,63.0,65.0,65.0,56.0
229517,17.0,65.0,55.0,50.0,64.0,57.0,61.0,63.0,55.0,63.0,56.0
238989,19.0,63.0,46.0,37.0,59.0,46.0,62.0,65.0,59.0,63.0,50.0
225678,65.0,26.0,28.0,28.0,26.0,28.0,26.0,28.0,27.0,27.0,29.0
226446,65.0,25.0,23.0,28.0,25.0,26.0,24.0,24.0,25.0,23.0,23.0
236430,17.0,65.0,51.0,43.0,61.0,50.0,65.0,66.0,63.0,66.0,54.0
204175,19.0,51.0,65.0,65.0,54.0,61.0,53.0,57.0,55.0,54.0,65.0
209551,15.0,60.0,65.0,63.0,60.0,63.0,61.0,64.0,61.0,62.0,65.0
216463,19.0,65.0,60.0,54.0,63.0,60.0,63.0,65.0,56.0,65.0,62.0
152463,17.0,65.0,56.0,55.0,65.0,58.0,65.0,65.0,64.0,65.0,58.0
173199,15.0,42.0,58.0,65.0,46.0,58.0,43.0,44.0,47.0,42.0,55.0
111503,19.0,65.0,54.0,50.0,62.0,54.0,65.0,65.0,64.0,65.0,55.0
204176,20.0,63.0,64.0,63.0,64.0,63.0,63.0,65.0,64.0,64.0,65.0
209552,18.0,55.0,63.0,65.0,58.0,65.0,52.0,56.0,49.0,53.0,63.0
215952,65.0,27.0,25.0,27.0,26.0,26.0,27.0,27.0,26.0,27.0,26.0
227216,15.0,37.0,55.0,65.0,44.0,56.0,38.0,39.0,41.0,37.0,53.0
232848,15.0,51.0,65.0,65.0,56.0,64.0,50.0,55.0,51.0,52.0,64.0
234640,14.0,63.0,47.0,40.0,56.0,45.0,63.0,65.0,60.0,66.0,51.0
237456,16.0,63.0,68.0,66.0,62.0,64.0,65.0,66.0,64.0,66.0,69.0
204689,18.0,61.0,44.0,39.0,52.0,41.0,64.0,62.0,65.0,64.0,46.0
211345,18.0,63.0,67.0,63.0,65.0,66.0,61.0,64.0,58.0,63.0,67.0
221329,18.0,57.0,65.0,63.0,58.0,62.0,56.0,62.0,54.0,60.0,65.0
226705,16.0,63.0,54.0,46.0,59.0,51.0,63.0,65.0,59.0,64.0,55.0
228241,19.0,63.0,60.0,61.0,65.0,64.0,62.0,62.0,60.0,61.0,61.0
232849,16.0,55.0,65.0,62.0,56.0,62.0,55.0,59.0,55.0,58.0,65.0
233105,18.0,62.0,64.0,63.0,64.0,65.0,60.0,63.0,56.0,61.0,65.0
210835,65.0,26.0,24.0,23.0,27.0,25.0,26.0,26.0,25.0,25.0,25.0
211859,16.0,48.0,65.0,65.0,51.0,60.0,48.0,53.0,48.0,50.0,64.0
221587,19.0,65.0,53.0,47.0,61.0,52.0,65.0,65.0,62.0,66.0,55.0
222611,16.0,67.0,60.0,55.0,65.0,60.0,66.0,67.0,63.0,67.0,62.0
223123,16.0,65.0,47.0,46.0,61.0,50.0,65.0,65.0,65.0,65.0,50.0
158867,17.0,42.0,55.0,65.0,49.0,60.0,40.0,42.0,42.0,39.0,53.0
229011,18.0,48.0,63.0,68.0,54.0,65.0,46.0,48.0,46.0,45.0,60.0
232851,16.0,55.0,60.0,65.0,58.0,63.0,53.0,54.0,54.0,53.0,60.0
169619,22.0,56.0,62.0,65.0,60.0,65.0,54.0,56.0,55.0,54.0,61.0
236947,14.0,49.0,60.0,65.0,51.0,59.0,48.0,49.0,49.0,48.0,57.0
193939,18.0,61.0,44.0,45.0,57.0,47.0,62.0,60.0,65.0,60.0,46.0
232852,17.0,64.0,66.0,64.0,65.0,66.0,63.0,65.0,61.0,64.0,66.0
228245,18.0,65.0,58.0,52.0,64.0,58.0,64.0,66.0,60.0,65.0,60.0
229013,18.0,46.0,60.0,65.0,48.0,58.0,47.0,50.0,49.0,48.0,59.0
165269,20.0,64.0,45.0,44.0,56.0,45.0,65.0,64.0,65.0,65.0,47.0
232597,17.0,52.0,65.0,63.0,52.0,58.0,52.0,55.0,49.0,55.0,64.0
241301,16.0,66.0,47.0,39.0,58.0,43.0,67.0,66.0,65.0,67.0,49.0
192661,16.0,59.0,65.0,64.0,60.0,64.0,58.0,61.0,57.0,59.0,65.0
138390,20.0,65.0,64.0,60.0,65.0,65.0,65.0,65.0,62.0,65.0,65.0
212118,19.0,65.0,54.0,47.0,65.0,57.0,62.0,65.0,58.0,64.0,58.0
205463,18.0,64.0,57.0,51.0,62.0,57.0,62.0,65.0,58.0,63.0,59.0
205975,18.0,56.0,65.0,61.0,58.0,62.0,54.0,60.0,50.0,58.0,65.0
215959,18.0,62.0,65.0,63.0,61.0,62.0,62.0,63.0,63.0,64.0,65.0
224407,17.0,65.0,51.0,45.0,61.0,51.0,64.0,65.0,60.0,65.0,54.0
227223,18.0,65.0,50.0,43.0,60.0,48.0,65.0,65.0,64.0,66.0,52.0
169623,16.0,46.0,60.0,65.0,52.0,62.0,43.0,48.0,43.0,44.0,58.0
201112,65.0,23.0,22.0,24.0,22.0,22.0,22.0,23.0,23.0,23.0,22.0
211608,17.0,45.0,58.0,65.0,49.0,59.0,45.0,46.0,48.0,44.0,56.0
211864,17.0,58.0,65.0,61.0,59.0,62.0,57.0,62.0,54.0,60.0,66.0
214680,65.0,25.0,25.0,27.0,25.0,26.0,25.0,26.0,26.0,25.0,25.0
136601,65.0,33.0,27.0,28.0,32.0,30.0,29.0,30.0,27.0,29.0,27.0
156313,14.0,44.0,55.0,65.0,49.0,59.0,44.0,44.0,47.0,43.0,54.0
177049,17.0,64.0,64.0,65.0,64.0,65.0,63.0,64.0,63.0,63.0,64.0
195481,18.0,62.0,47.0,45.0,57.0,47.0,63.0,62.0,65.0,63.0,50.0
220314,65.0,26.0,24.0,26.0,25.0,25.0,26.0,27.0,27.0,26.0,25.0
224410,17.0,54.0,65.0,63.0,58.0,63.0,53.0,58.0,51.0,55.0,65.0
232602,18.0,46.0,60.0,65.0,50.0,60.0,46.0,46.0,49.0,45.0,57.0
167834,65.0,31.0,25.0,29.0,31.0,30.0,27.0,29.0,26.0,27.0,26.0
213147,17.0,64.0,65.0,62.0,65.0,65.0,62.0,66.0,60.0,63.0,65.0
223387,14.0,50.0,65.0,65.0,52.0,61.0,50.0,54.0,49.0,52.0,64.0
228763,16.0,65.0,52.0,52.0,62.0,55.0,65.0,65.0,65.0,65.0,54.0
207516,17.0,60.0,43.0,42.0,52.0,42.0,63.0,59.0,65.0,62.0,44.0
215196,20.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,64.0,65.0,65.0
225692,16.0,55.0,65.0,62.0,56.0,61.0,53.0,58.0,50.0,56.0,66.0
190620,15.0,62.0,65.0,62.0,63.0,63.0,61.0,64.0,58.0,62.0,66.0
203933,16.0,40.0,56.0,65.0,45.0,57.0,39.0,41.0,41.0,38.0,53.0
209565,18.0,58.0,65.0,64.0,61.0,65.0,56.0,60.0,54.0,57.0,65.0
234653,19.0,64.0,62.0,59.0,65.0,63.0,63.0,65.0,59.0,64.0,63.0
237469,16.0,57.0,65.0,64.0,58.0,63.0,57.0,62.0,55.0,59.0,66.0
181149,17.0,53.0,60.0,65.0,54.0,60.0,53.0,53.0,54.0,53.0,59.0
203166,19.0,65.0,65.0,63.0,65.0,65.0,65.0,65.0,64.0,65.0,65.0
211358,65.0,27.0,27.0,27.0,26.0,26.0,27.0,28.0,28.0,28.0,27.0
163998,15.0,52.0,59.0,65.0,56.0,62.0,52.0,53.0,52.0,51.0,59.0
184222,65.0,26.0,25.0,27.0,26.0,26.0,25.0,25.0,24.0,25.0,24.0
152735,18.0,56.0,62.0,65.0,60.0,65.0,56.0,56.0,56.0,55.0,62.0
221599,16.0,53.0,65.0,66.0,55.0,64.0,52.0,56.0,52.0,54.0,63.0
177311,18.0,63.0,65.0,65.0,64.0,65.0,63.0,63.0,62.0,62.0,64.0
155808,65.0,29.0,25.0,26.0,31.0,29.0,26.0,27.0,24.0,25.0,25.0
221600,16.0,50.0,60.0,65.0,54.0,61.0,50.0,52.0,50.0,49.0,59.0
177568,18.0,59.0,65.0,65.0,62.0,65.0,58.0,61.0,57.0,59.0,65.0
187296,18.0,62.0,65.0,61.0,63.0,63.0,61.0,64.0,59.0,63.0,66.0
208801,18.0,65.0,50.0,44.0,61.0,51.0,64.0,65.0,60.0,65.0,54.0
214177,17.0,64.0,63.0,62.0,65.0,65.0,63.0,64.0,61.0,62.0,63.0
216481,16.0,49.0,59.0,65.0,54.0,62.0,47.0,49.0,47.0,45.0,57.0
228513,19.0,36.0,58.0,65.0,39.0,52.0,38.0,39.0,42.0,38.0,54.0
235425,16.0,61.0,62.0,65.0,63.0,65.0,60.0,61.0,60.0,59.0,62.0
235937,18.0,65.0,60.0,57.0,65.0,61.0,63.0,64.0,60.0,63.0,61.0
237985,18.0,43.0,59.0,65.0,46.0,57.0,44.0,46.0,46.0,44.0,56.0
207522,17.0,60.0,42.0,42.0,56.0,44.0,62.0,59.0,65.0,59.0,44.0
240290,17.0,59.0,41.0,41.0,51.0,41.0,62.0,58.0,65.0,60.0,43.0
225699,18.0,58.0,66.0,64.0,61.0,65.0,56.0,59.0,54.0,57.0,66.0
231587,18.0,63.0,64.0,63.0,65.0,65.0,61.0,63.0,59.0,61.0,64.0
192163,10.0,45.0,58.0,65.0,51.0,61.0,44.0,46.0,46.0,44.0,56.0
207780,19.0,53.0,65.0,65.0,57.0,63.0,53.0,57.0,53.0,55.0,65.0
209572,65.0,32.0,27.0,29.0,32.0,29.0,29.0,30.0,27.0,29.0,27.0
222372,17.0,40.0,57.0,65.0,45.0,56.0,40.0,39.0,42.0,38.0,53.0
223652,16.0,65.0,59.0,55.0,64.0,59.0,64.0,65.0,61.0,64.0,60.0
227492,14.0,65.0,44.0,36.0,59.0,43.0,66.0,65.0,65.0,66.0,47.0
235172,15.0,62.0,65.0,62.0,61.0,62.0,62.0,65.0,60.0,64.0,65.0
236196,17.0,65.0,52.0,49.0,61.0,53.0,65.0,64.0,65.0,64.0,53.0
237476,15.0,62.0,59.0,53.0,60.0,56.0,62.0,65.0,61.0,64.0,60.0
233125,18.0,65.0,50.0,42.0,61.0,50.0,65.0,66.0,61.0,66.0,53.0
199590,17.0,55.0,61.0,65.0,59.0,64.0,53.0,55.0,53.0,52.0,60.0
208806,16.0,53.0,65.0,65.0,57.0,63.0,53.0,58.0,54.0,55.0,65.0
159910,65.0,23.0,23.0,26.0,24.0,24.0,23.0,22.0,24.0,22.0,22.0
228518,17.0,50.0,62.0,65.0,52.0,60.0,50.0,54.0,51.0,52.0,61.0
241062,16.0,58.0,44.0,49.0,53.0,46.0,61.0,56.0,65.0,57.0,44.0
193958,16.0,62.0,65.0,65.0,62.0,64.0,61.0,64.0,62.0,62.0,65.0
207783,19.0,55.0,65.0,62.0,56.0,61.0,53.0,59.0,50.0,57.0,65.0
211623,18.0,63.0,45.0,35.0,57.0,43.0,63.0,65.0,60.0,65.0,49.0
231591,16.0,63.0,49.0,40.0,57.0,46.0,62.0,65.0,60.0,65.0,52.0
240039,17.0,62.0,56.0,52.0,57.0,53.0,64.0,65.0,65.0,66.0,57.0
185255,19.0,65.0,44.0,38.0,61.0,47.0,65.0,65.0,62.0,65.0,48.0
228520,17.0,65.0,47.0,42.0,59.0,48.0,64.0,65.0,62.0,65.0,50.0
235176,14.0,64.0,56.0,50.0,61.0,54.0,64.0,65.0,62.0,65.0,58.0
240552,16.0,64.0,52.0,44.0,60.0,50.0,64.0,65.0,62.0,66.0,55.0
138153,20.0,64.0,62.0,64.0,65.0,65.0,62.0,62.0,60.0,61.0,63.0
212137,17.0,59.0,65.0,58.0,60.0,60.0,59.0,64.0,56.0,62.0,66.0
241065,15.0,55.0,65.0,64.0,58.0,63.0,54.0,58.0,52.0,55.0,64.0
189865,16.0,64.0,57.0,52.0,60.0,55.0,65.0,65.0,64.0,65.0,58.0
215211,15.0,50.0,60.0,65.0,53.0,60.0,48.0,52.0,48.0,50.0,59.0
225707,15.0,53.0,65.0,59.0,55.0,60.0,51.0,59.0,46.0,55.0,65.0
235947,14.0,66.0,58.0,53.0,65.0,59.0,63.0,65.0,59.0,65.0,60.0
237739,15.0,39.0,58.0,65.0,43.0,56.0,39.0,41.0,42.0,39.0,55.0
239787,18.0,64.0,62.0,60.0,62.0,59.0,64.0,66.0,65.0,65.0,63.0
190635,19.0,61.0,64.0,66.0,63.0,65.0,60.0,62.0,59.0,60.0,64.0
194219,17.0,55.0,39.0,44.0,50.0,42.0,59.0,51.0,65.0,53.0,39.0
200876,15.0,55.0,65.0,65.0,57.0,63.0,55.0,59.0,55.0,56.0,64.0
210604,15.0,60.0,44.0,39.0,53.0,42.0,62.0,60.0,65.0,61.0,47.0
153004,18.0,60.0,65.0,65.0,64.0,65.0,58.0,60.0,57.0,58.0,65.0
231340,14.0,47.0,62.0,65.0,49.0,59.0,47.0,50.0,47.0,48.0,60.0
232620,15.0,64.0,48.0,42.0,61.0,51.0,63.0,65.0,60.0,64.0,52.0
200877,17.0,65.0,59.0,56.0,65.0,60.0,65.0,65.0,64.0,65.0,62.0
201901,17.0,65.0,62.0,60.0,64.0,62.0,64.0,65.0,62.0,65.0,64.0
208813,18.0,63.0,45.0,35.0,57.0,44.0,63.0,65.0,61.0,65.0,49.0
211373,17.0,65.0,42.0,30.0,57.0,40.0,63.0,65.0,57.0,66.0,46.0
216493,19.0,49.0,65.0,67.0,53.0,63.0,48.0,53.0,48.0,50.0,64.0
232365,65.0,25.0,23.0,23.0,25.0,23.0,24.0,25.0,22.0,24.0,23.0
234925,16.0,57.0,63.0,65.0,59.0,65.0,53.0,57.0,49.0,55.0,62.0
176301,19.0,64.0,61.0,65.0,65.0,65.0,63.0,62.0,63.0,62.0,62.0
184750,18.0,59.0,65.0,63.0,60.0,62.0,58.0,62.0,56.0,60.0,65.0
223663,16.0,63.0,51.0,42.0,58.0,48.0,63.0,65.0,60.0,65.0,54.0
225200,16.0,64.0,49.0,42.0,59.0,48.0,64.0,65.0,63.0,66.0,52.0
229040,18.0,57.0,64.0,66.0,60.0,65.0,55.0,59.0,53.0,56.0,64.0
240560,15.0,65.0,46.0,38.0,60.0,46.0,65.0,65.0,61.0,65.0,49.0
200881,16.0,64.0,61.0,61.0,65.0,63.0,63.0,63.0,61.0,62.0,61.0
202673,65.0,31.0,28.0,29.0,32.0,32.0,28.0,30.0,26.0,28.0,29.0
204721,18.0,63.0,63.0,63.0,64.0,65.0,62.0,64.0,60.0,63.0,64.0
229297,16.0,64.0,51.0,44.0,58.0,49.0,64.0,65.0,63.0,66.0,53.0
234417,16.0,64.0,59.0,55.0,63.0,60.0,62.0,65.0,59.0,64.0,61.0
204722,17.0,64.0,65.0,60.0,63.0,63.0,62.0,65.0,59.0,65.0,65.0
214194,17.0,55.0,65.0,62.0,57.0,61.0,53.0,58.0,51.0,56.0,65.0
160178,17.0,52.0,65.0,65.0,54.0,63.0,52.0,56.0,51.0,54.0,65.0
228786,16.0,40.0,58.0,65.0,45.0,58.0,40.0,42.0,43.0,40.0,55.0
232626,16.0,50.0,65.0,66.0,51.0,60.0,50.0,52.0,50.0,52.0,63.0
191154,17.0,65.0,47.0,37.0,59.0,47.0,62.0,65.0,55.0,65.0,51.0
202932,16.0,58.0,40.0,37.0,51.0,40.0,62.0,57.0,65.0,59.0,42.0
143284,19.0,64.0,59.0,55.0,63.0,59.0,65.0,65.0,65.0,65.0,61.0
209844,15.0,64.0,46.0,40.0,56.0,44.0,65.0,65.0,63.0,65.0,49.0
214964,19.0,65.0,51.0,42.0,62.0,50.0,63.0,65.0,59.0,64.0,54.0
158132,18.0,65.0,65.0,64.0,65.0,65.0,65.0,65.0,64.0,65.0,65.0
227764,16.0,63.0,46.0,35.0,55.0,43.0,63.0,65.0,58.0,66.0,50.0
170164,15.0,60.0,65.0,65.0,62.0,65.0,58.0,62.0,55.0,60.0,65.0
179636,17.0,64.0,58.0,54.0,60.0,55.0,63.0,65.0,62.0,65.0,59.0
222645,20.0,63.0,65.0,64.0,65.0,66.0,61.0,64.0,58.0,62.0,66.0
233141,18.0,65.0,51.0,39.0,59.0,48.0,65.0,67.0,59.0,67.0,54.0
169909,16.0,62.0,65.0,63.0,61.0,62.0,63.0,64.0,63.0,64.0,65.0
189109,65.0,30.0,29.0,30.0,29.0,29.0,29.0,30.0,28.0,29.0,29.0
202422,17.0,57.0,64.0,62.0,61.0,65.0,54.0,59.0,52.0,56.0,65.0
163766,15.0,49.0,59.0,65.0,54.0,61.0,48.0,50.0,48.0,47.0,56.0
203447,17.0,63.0,48.0,43.0,56.0,45.0,66.0,63.0,65.0,65.0,50.0
227511,15.0,52.0,60.0,65.0,56.0,63.0,49.0,52.0,49.0,49.0,59.0
187831,19.0,63.0,53.0,49.0,58.0,52.0,65.0,65.0,65.0,65.0,55.0
211384,15.0,66.0,43.0,33.0,56.0,40.0,66.0,65.0,63.0,68.0,46.0
160184,17.0,59.0,60.0,65.0,63.0,65.0,57.0,58.0,57.0,56.0,60.0
232376,16.0,62.0,65.0,65.0,63.0,65.0,61.0,63.0,60.0,62.0,65.0
200633,18.0,49.0,61.0,65.0,54.0,62.0,47.0,52.0,47.0,48.0,59.0
202169,18.0,65.0,58.0,57.0,58.0,55.0,66.0,65.0,64.0,66.0,58.0
203705,16.0,60.0,65.0,62.0,61.0,63.0,59.0,62.0,57.0,61.0,65.0
214969,15.0,59.0,63.0,63.0,62.0,65.0,58.0,59.0,56.0,57.0,62.0
223673,18.0,44.0,59.0,65.0,49.0,59.0,42.0,45.0,44.0,43.0,57.0
235961,19.0,65.0,64.0,64.0,65.0,65.0,64.0,64.0,62.0,64.0,64.0
193209,19.0,60.0,42.0,41.0,52.0,41.0,63.0,60.0,65.0,62.0,44.0
202426,18.0,65.0,59.0,60.0,65.0,61.0,65.0,66.0,65.0,65.0,60.0
142266,16.0,53.0,59.0,65.0,56.0,62.0,53.0,54.0,55.0,52.0,58.0
225722,18.0,46.0,62.0,65.0,50.0,60.0,45.0,48.0,46.0,45.0,59.0
228794,16.0,64.0,62.0,60.0,64.0,61.0,64.0,65.0,63.0,65.0,62.0
232122,16.0,62.0,45.0,42.0,57.0,45.0,64.0,61.0,65.0,62.0,47.0
197819,18.0,57.0,63.0,65.0,57.0,62.0,57.0,58.0,57.0,58.0,62.0
204219,17.0,47.0,60.0,65.0,50.0,61.0,46.0,48.0,47.0,46.0,58.0
206011,65.0,30.0,27.0,27.0,29.0,28.0,28.0,29.0,27.0,29.0,28.0
212923,15.0,54.0,65.0,63.0,54.0,60.0,54.0,59.0,52.0,57.0,64.0
234939,65.0,25.0,21.0,25.0,25.0,25.0,24.0,23.0,24.0,23.0,21.0
185019,18.0,62.0,52.0,45.0,59.0,50.0,63.0,65.0,62.0,65.0,55.0
206524,15.0,48.0,62.0,65.0,50.0,59.0,48.0,52.0,49.0,50.0,61.0
213692,13.0,65.0,51.0,44.0,60.0,50.0,64.0,65.0,60.0,66.0,53.0
231612,17.0,65.0,53.0,47.0,61.0,53.0,64.0,65.0,62.0,66.0,55.0
177340,65.0,30.0,26.0,27.0,29.0,28.0,28.0,29.0,26.0,28.0,26.0
183228,19.0,51.0,60.0,65.0,55.0,61.0,51.0,51.0,53.0,50.0,58.0
184764,16.0,46.0,62.0,65.0,50.0,60.0,44.0,49.0,43.0,46.0,60.0
137661,65.0,25.0,28.0,29.0,26.0,29.0,26.0,27.0,27.0,25.0,29.0
224445,16.0,55.0,64.0,65.0,59.0,65.0,57.0,57.0,59.0,55.0,62.0
177597,15.0,62.0,49.0,49.0,60.0,53.0,63.0,62.0,65.0,61.0,52.0
209342,17.0,65.0,63.0,63.0,65.0,65.0,64.0,65.0,64.0,64.0,64.0
238014,17.0,55.0,65.0,64.0,59.0,64.0,54.0,58.0,53.0,56.0,65.0
184254,65.0,25.0,21.0,21.0,25.0,22.0,24.0,24.0,23.0,23.0,21.0
142271,17.0,64.0,63.0,61.0,65.0,65.0,63.0,64.0,62.0,63.0,64.0
159935,20.0,38.0,61.0,65.0,46.0,61.0,37.0,40.0,39.0,37.0,58.0
225983,65.0,32.0,28.0,30.0,32.0,31.0,29.0,31.0,28.0,29.0,29.0
233151,16.0,65.0,52.0,43.0,59.0,49.0,64.0,65.0,59.0,65.0,54.0
221632,16.0,59.0,65.0,65.0,59.0,62.0,61.0,61.0,63.0,61.0,64.0
222912,18.0,60.0,62.0,64.0,62.0,65.0,58.0,60.0,56.0,58.0,62.0
159168,17.0,56.0,61.0,65.0,61.0,65.0,55.0,55.0,56.0,53.0,60.0
232128,16.0,35.0,56.0,65.0,40.0,55.0,37.0,38.0,43.0,36.0,53.0
232896,17.0,58.0,42.0,37.0,50.0,38.0,62.0,58.0,65.0,60.0,43.0
239296,15.0,57.0,39.0,39.0,51.0,39.0,60.0,55.0,65.0,57.0,40.0
199873,20.0,64.0,49.0,47.0,59.0,50.0,65.0,63.0,65.0,65.0,52.0
201409,16.0,64.0,63.0,60.0,65.0,63.0,62.0,65.0,60.0,64.0,64.0
219585,17.0,58.0,64.0,65.0,61.0,65.0,56.0,58.0,53.0,56.0,63.0
224449,20.0,65.0,51.0,41.0,59.0,49.0,64.0,65.0,57.0,65.0,54.0
230849,17.0,63.0,45.0,38.0,56.0,44.0,64.0,65.0,63.0,66.0,48.0
231873,16.0,65.0,48.0,44.0,62.0,52.0,63.0,62.0,58.0,62.0,49.0
209602,17.0,53.0,65.0,67.0,55.0,62.0,52.0,56.0,51.0,54.0,64.0
212418,19.0,54.0,62.0,66.0,59.0,65.0,51.0,54.0,52.0,52.0,61.0
218050,19.0,41.0,57.0,65.0,45.0,57.0,41.0,41.0,43.0,40.0,54.0
219842,18.0,63.0,57.0,51.0,60.0,55.0,63.0,65.0,61.0,64.0,58.0
228290,18.0,37.0,58.0,65.0,40.0,54.0,39.0,40.0,43.0,38.0,54.0
228802,18.0,60.0,67.0,65.0,61.0,65.0,60.0,62.0,58.0,61.0,67.0
233410,15.0,50.0,61.0,65.0,54.0,61.0,48.0,51.0,49.0,49.0,59.0
51394,20.0,65.0,59.0,65.0,65.0,63.0,65.0,63.0,65.0,65.0,59.0
223427,17.0,57.0,62.0,65.0,60.0,65.0,55.0,56.0,54.0,54.0,62.0
198852,19.0,58.0,61.0,66.0,60.0,65.0,58.0,55.0,59.0,55.0,59.0
200900,18.0,66.0,58.0,54.0,65.0,59.0,65.0,66.0,63.0,66.0,60.0
138180,19.0,63.0,46.0,39.0,58.0,46.0,63.0,65.0,59.0,65.0,50.0
220612,16.0,65.0,45.0,40.0,59.0,46.0,66.0,65.0,65.0,66.0,49.0
228804,19.0,63.0,63.0,61.0,65.0,64.0,61.0,63.0,59.0,62.0,63.0
233156,65.0,27.0,24.0,25.0,25.0,24.0,25.0,26.0,24.0,25.0,24.0
239812,17.0,59.0,41.0,40.0,51.0,42.0,62.0,56.0,65.0,59.0,43.0
187588,17.0,54.0,64.0,65.0,57.0,64.0,53.0,56.0,52.0,54.0,63.0
208581,18.0,63.0,43.0,35.0,56.0,43.0,64.0,65.0,63.0,66.0,47.0
216005,19.0,57.0,40.0,45.0,53.0,44.0,60.0,52.0,65.0,54.0,41.0
220101,19.0,59.0,65.0,63.0,58.0,61.0,60.0,62.0,59.0,62.0,66.0
222661,16.0,64.0,45.0,39.0,58.0,45.0,65.0,65.0,65.0,66.0,48.0
159941,18.0,52.0,62.0,65.0,54.0,60.0,54.0,56.0,59.0,54.0,60.0
237253,17.0,63.0,53.0,50.0,57.0,51.0,64.0,63.0,65.0,64.0,54.0
237765,18.0,64.0,57.0,54.0,60.0,56.0,64.0,65.0,62.0,65.0,58.0
179909,16.0,59.0,65.0,65.0,60.0,65.0,58.0,61.0,57.0,59.0,65.0
186565,19.0,63.0,64.0,59.0,62.0,61.0,63.0,66.0,62.0,65.0,65.0
233414,16.0,63.0,61.0,59.0,65.0,64.0,63.0,63.0,61.0,61.0,62.0
222151,18.0,51.0,59.0,65.0,54.0,62.0,51.0,51.0,54.0,50.0,59.0
224455,19.0,62.0,40.0,36.0,56.0,41.0,63.0,61.0,65.0,62.0,43.0
229575,17.0,64.0,62.0,58.0,65.0,62.0,62.0,64.0,56.0,62.0,63.0
166855,15.0,51.0,60.0,65.0,54.0,61.0,49.0,52.0,50.0,49.0,59.0
206536,16.0,63.0,65.0,66.0,65.0,66.0,62.0,63.0,63.0,62.0,65.0
228552,17.0,64.0,44.0,38.0,55.0,41.0,65.0,64.0,65.0,65.0,47.0
231624,15.0,64.0,47.0,41.0,58.0,46.0,66.0,65.0,65.0,66.0,50.0
236232,13.0,42.0,59.0,65.0,48.0,60.0,41.0,44.0,43.0,40.0,56.0
50632,18.0,47.0,56.0,65.0,52.0,60.0,45.0,44.0,47.0,42.0,53.0
229065,18.0,46.0,60.0,65.0,54.0,63.0,43.0,48.0,42.0,44.0,59.0
171721,15.0,44.0,61.0,65.0,51.0,63.0,42.0,45.0,46.0,43.0,60.0
237257,18.0,65.0,59.0,56.0,65.0,62.0,64.0,65.0,62.0,63.0,61.0
201418,18.0,66.0,44.0,37.0,60.0,47.0,64.0,65.0,58.0,65.0,48.0
233930,15.0,58.0,65.0,63.0,57.0,61.0,58.0,61.0,54.0,60.0,65.0
234698,16.0,66.0,47.0,37.0,60.0,46.0,64.0,66.0,60.0,66.0,50.0
237770,16.0,63.0,38.0,37.0,56.0,41.0,65.0,59.0,65.0,61.0,41.0
216011,19.0,56.0,65.0,65.0,58.0,65.0,54.0,59.0,52.0,57.0,65.0
176075,17.0,60.0,65.0,64.0,61.0,63.0,60.0,61.0,61.0,61.0,65.0
187083,15.0,49.0,57.0,65.0,54.0,62.0,47.0,47.0,50.0,45.0,55.0
189387,65.0,26.0,26.0,27.0,26.0,28.0,26.0,27.0,27.0,26.0,27.0
208076,18.0,64.0,60.0,58.0,65.0,63.0,63.0,65.0,60.0,63.0,61.0
209612,19.0,58.0,65.0,61.0,58.0,61.0,59.0,62.0,59.0,61.0,65.0
204237,17.0,64.0,52.0,45.0,58.0,49.0,64.0,65.0,60.0,66.0,54.0
213709,17.0,64.0,56.0,52.0,65.0,60.0,61.0,63.0,55.0,62.0,59.0
